Slayer,Mind Control,STANDARD
Slayer,Mind Control,UNKNOWN
Slayer,Mr. Freeze,HALF STEP DOWN
Slayer,Mr. Freeze,STANDARD
Slayer,Necrophiliac,STANDARD
Slayer,Necrophiliac,UNKNOWN
Slayer,Necrophobic,UNKNOWN
Slayer,New Faith,ONE STEP DOWN
Slayer,New Faith,STANDARD
Slayer,New Faith,UNKNOWN
Slayer,Overt Enemy,DROP D
Slayer,Overt Enemy,ONE STEP DOWN
Slayer,Payback,TWO AND HALF STEPS DOWN
Slayer,Perversions Of Pain,STANDARD
Slayer,Perversions Of Pain,UNKNOWN
Slayer,Piece By Piece,HALF STEP DOWN
Slayer,Piece By Piece,STANDARD
Slayer,Point,ONE STEP DOWN
Slayer,Point,STANDARD
Slayer,Postmortem,HALF STEP DOWN
Slayer,Postmortem,STANDARD
Slayer,Praise Of Death,HALF STEP DOWN
Slayer,Praise Of Death,STANDARD
Slayer,Raining Blood,HALF STEP DOWN
Slayer,Raining Blood,STANDARD
Slayer,Raining Blood,UNKNOWN
Slayer,Read Between The Lies,STANDARD
Slayer,Reborn,HALF STEP DOWN
Slayer,Reborn,STANDARD
Slayer,Richard Hung Himself,HALF STEP DOWN
Slayer,Richard Hung Himself,STANDARD
Slayer,Scarstruck,TWO AND HALF STEPS DOWN
Slayer,Screaming From The Sky,ONE AND HALF STEP DOWN
Slayer,Screaming From The Sky,ONE STEP DOWN
Slayer,Scrum,STANDARD
Slayer,Seasons In The Abyss,HALF STEP DOWN
Slayer,Seasons In The Abyss,STANDARD
Slayer,Serenity In Murder,STANDARD
Slayer,Serenity In Murder,UNKNOWN
Slayer,Seven Faces,TWO AND HALF STEPS DOWN
Slayer,Seven Faces,UNKNOWN
Slayer,Sex. Murder. Art.,HALF STEP DOWN
Slayer,Sex. Murder. Art.,STANDARD
Slayer,Show No Mercy,UNKNOWN
Slayer,Sick Boy,HALF STEP DOWN
Slayer,Sick Boy,STANDARD
Slayer,Silent Scream,HALF STEP DOWN
Slayer,Silent Scream,STANDARD
Slayer,Silent Scream,UNKNOWN
Slayer,Skeleton Christ,TWO AND HALF STEPS DOWN
Slayer,Skeletons Of Society,ONE STEP DOWN
Slayer,Skeletons Of Society,STANDARD
Slayer,Skeletons Of Society,UNKNOWN
Slayer,South Of Heaven,STANDARD
Slayer,South Of Heaven,UNKNOWN
Slayer,Spill The Blood,STANDARD
Slayer,Spill The Blood,UNKNOWN
Slayer,Spirit In Black,HALF STEP DOWN
Slayer,Spirit In Black,STANDARD
Slayer,Spiritual Law,STANDARD
Slayer,Spiritual Law,UNKNOWN
Slayer,SS-3,HALF STEP DOWN
Slayer,SS-3,STANDARD
Slayer,Stain Of Mind,ONE STEP DOWN
Slayer,Stain Of Mind,STANDARD
Slayer,Stain Of Mind,UNKNOWN
Slayer,Supremist,TWO AND HALF STEPS DOWN
Slayer,Temptation,STANDARD
Slayer,Temptation,UNKNOWN
Slayer,The Antichrist,STANDARD
Slayer,The Antichrist,UNKNOWN
Slayer,The Final Command,STANDARD
Slayer,The Final Command,UNKNOWN
Slayer,Threshold,HALF STEP DOWN
Slayer,Threshold,ONE STEP DOWN
Slayer,Tormentor,STANDARD
Slayer,Tormentor,UNKNOWN
Slayer,Unguarded Instinct *,STANDARD
Slayer,Verbal Abuse/ Leeches,STANDARD
Slayer,Verbal Abuse/ Leeches,UNKNOWN
Slayer,Violent Pacification,STANDARD
Slayer,War Ensemble,HALF STEP DOWN
Slayer,War Ensemble,STANDARD
Slayer,War Ensemble,UNKNOWN
Slayer,War Zone,STANDARD
Slayer,War Zone,TWO AND HALF STEPS DOWN
Slayer,War Zone,UNKNOWN
Slayer,Wicked *,ONE STEP DOWN
Sleep,Dragonaut,ONE STEP DOWN
Slo Burn,July,ONE STEP DOWN
Slo Burn,Muezli,ONE STEP DOWN
Slo Burn,Pilot The Dune,ONE STEP DOWN
Slo Burn,The Prizefighter,ONE STEP DOWN
Sloth (US),Blister,ONE STEP DOWN
S.M.E.S.,Pro-Zak,STANDARD
Sodom,Abuse,STANDARD
Sodom,Agent Orange,STANDARD
Sodom,Agent Orange,UNKNOWN
Sodom,Ausgebombt,UNKNOWN
Sodom,Baptism Of Fire,UNKNOWN
Sodom,Blasphemer,ONE STEP DOWN
Sodom,Burst Command Till War,UNKNOWN
Sodom,Christ Passion,UNKNOWN
Sodom,Die Stumme Ursel,ONE STEP DOWN
Sodom,Electrocution,UNKNOWN
Sodom,Enchanted Land,UNKNOWN
Sodom,Exhibition Bout,STANDARD
Sodom,Fuck The Police,UNKNOWN
Sodom,Iron Fist,UNKNOWN
Sodom,Magic Dragon,UNKNOWN
Sodom,Napalm In The Morning,ONE STEP DOWN
Sodom,Outbreak of Evil,ONE STEP DOWN
Sodom,Persecution Mania,UNKNOWN
Sodom,Remember The Fallen,STANDARD
Sodom,Remember The Fallen,UNKNOWN
Sodom,Sepulchral Voice,STANDARD
Sodom,Shellfire Defense,UNKNOWN
Sodom,Sodomized,ONE STEP DOWN
Sodom,Sodomy And Lust,STANDARD
Sodom,The Kids Wanna Rock (Bryan Adams cover),UNKNOWN
Sodom,The Vice Of Killing,ONE STEP DOWN
Sodom,Witchhammer,UNKNOWN
Soilent Green,Later Days,UNKNOWN
Soilent Green,Swallowhole,UNKNOWN
Soilwork,A predator's portrait,TWO AND HALF STEPS DOWN
Soilwork,As We Speak,TWO AND HALF STEPS DOWN
Soilwork,As We Speak,UNKNOWN
Soilwork,Cranking The Sirens,UNKNOWN
Soilwork,Distance,TWO AND HALF STEPS DOWN
Soilwork,Distance,UNKNOWN
Soilwork,Figure Number Five,TWO AND HALF STEPS DOWN
Soilwork,Follow The Hollow,UNKNOWN
Soilwork,Grand failure anthem,TWO AND HALF STEPS DOWN
Soilwork,Machine Gun Majesty,TWO AND HALF STEPS DOWN
Soilwork,Natural Born Chaos,TWO AND HALF STEPS DOWN
Soilwork,Neon Rebels,TWO AND HALF STEPS DOWN
Soilwork,Neurotica rampage,TWO AND HALF STEPS DOWN
Soilwork,Overload,ONE STEP DOWN
Soilwork,Possessing the Angel,UNKNOWN
Soilwork,Razorlives,TWO AND HALF STEPS DOWN
Soilwork,Sadistic Lullaby,TWO AND HALF STEPS DOWN
Soilwork,Skin After Skin,TWO AND HALF STEPS DOWN
Soilwork,Spiris of the Future Sun,TWO AND HALF STEPS DOWN
Soilwork,The Bringer,UNKNOWN
Soilwork,The Chainheart Machine,TWO AND HALF STEPS DOWN
Soilwork,The Mindmaker,STANDARD
Soilwork,Wings of Domain,TWO AND HALF STEPS DOWN
Solefald,Buy My Sperm,STANDARD
Solefald,Hyperhuman,STANDARD
Solefald,Mont Blanc Providence Crow,STANDARD
Solefald,Nutrisco Et Extinguo,STANDARD
Solefald,Pornographer Cain,STANDARD
Solefald,Red For Fire  Black For Death,ONE AND HALF STEP DOWN
Solefald,The USA Don't Exist,STANDARD
Solefald,Underworld,ONE AND HALF STEP DOWN
Sonata Arctica,Abandoned  Pleased  Brainwashed And Exploited,HALF STEP DOWN
Sonata Arctica,Ain't Your Fairytale,HALF STEP DOWN
Sonata Arctica,Black Sheep,HALF STEP DOWN
Sonata Arctica,Blinded No More,HALF STEP DOWN
Sonata Arctica,Champagne Bath,HALF STEP DOWN
Sonata Arctica,Don't Say A Word,HALF STEP DOWN
Sonata Arctica,Draw Me,ONE STEP DOWN
Sonata Arctica,Fullmoon,HALF STEP DOWN
Sonata Arctica,Graven Image,ONE STEP DOWN
Sonata Arctica,Kingdom Fo A Heart,STANDARD
Sonata Arctica,Misplaced,HALF STEP DOWN
Sonata Arctica,My Selene,HALF STEP DOWN
Sonata Arctica,Shamandalie,HALF STEP DOWN
Sonata Arctica,Silver Tongue,HALF STEP DOWN
Sonata Arctica,The Boy Who Wanted To Be A Real Puppet,HALF STEP DOWN
Sonata Arctica,The Cage,UNKNOWN
Sonata Arctica,The Ruins Of My Life,HALF STEP DOWN
Sonata Arctica,Victoria.s Secret,UNKNOWN
Sonata Arctica,Weballergy,HALF STEP DOWN
Sonata Arctica,White Pearl  Black OceansÂ…,HALF STEP DOWN
Sonata Arctica,Wildfire,HALF STEP DOWN
Sonata Arctica,Wolf & Raven,HALF STEP DOWN
Sonata Arctica,Wrecking the Sphere (bonus track on japanese release),THREE STEPS DOWN
Soulfly,Ain't No Feeble Bastard (bonus track),ONE STEP DOWN
Soulfly,Babylon,ONE STEP DOWN
Soulfly,Back to the Primitive,ONE STEP DOWN
Soulfly,Back to the Primitive,TWO AND HALF STEPS DOWN
Soulfly,Bleed,UNKNOWN
Soulfly,Boom,TWO AND HALF STEPS DOWN
Soulfly,Bumba,ONE STEP DOWN
Soulfly,Bumba,TWO AND HALF STEPS DOWN
Soulfly,Bumbklaatt,ONE STEP DOWN
Soulfly,Carved Inside,ONE STEP DOWN
Soulfly,Defeat U,ONE STEP DOWN
Soulfly,Downstroy,UNKNOWN
Soulfly,Enterfaith,ONE STEP DOWN
Soulfly,Enterfaith,UNKNOWN
Soulfly,Eye For An Eye,ONE STEP DOWN
Soulfly,Eye For An Eye,UNKNOWN
Soulfly,Fire,ONE STEP DOWN
Soulfly,Fire,TWO AND HALF STEPS DOWN
Soulfly,Fire,UNKNOWN
Soulfly,First Commandment,ONE STEP DOWN
Soulfly,First Commandment,TWO AND HALF STEPS DOWN
Soulfly,Fly High,UNKNOWN
Soulfly,Jumpdafuckup w/Corey Taylor (Slipknot),ONE STEP DOWN
Soulfly,Jumpdafuckup w/Corey Taylor (Slipknot),TWO AND HALF STEPS DOWN
Soulfly,Mulambo,ONE STEP DOWN
Soulfly,No Hope = No Fear,ONE STEP DOWN
Soulfly,No Hope = No Fear,TWO AND HALF STEPS DOWN
Soulfly,No Hope = No Fear,UNKNOWN
Soulfly,No,ONE STEP DOWN
Soulfly,No,UNKNOWN
Soulfly,Pain w/Chino Moreno (Deftones) and Grady Avenall (Will Haven),ONE STEP DOWN
Soulfly,Prejudice,ONE STEP DOWN
Soulfly,Prejudice,TWO AND HALF STEPS DOWN
Soulfly,Prophecy,ONE STEP DOWN
Soulfly,Quicombo,ONE STEP DOWN
Soulfly,Quicombo,TWO AND HALF STEPS DOWN
Soulfly,Quicombo,UNKNOWN
Soulfly,Son Song w/Sean Lennon,ONE STEP DOWN
Soulfly,Son Song w/Sean Lennon,UNKNOWN
Soulfly,Terrorist w/Tom Araya (Slayer),ONE STEP DOWN
Soulfly,The Possibility Of Life's Destruction (bonus track),ONE STEP DOWN
Soulfly,The Prophet,ONE STEP DOWN
Soulfly,The Song Remains Insane,ONE STEP DOWN
Soulfly,Tribe,ONE STEP DOWN
Soulfly,Tribe,TWO AND HALF STEPS DOWN
Soulfly,Tribe,UNKNOWN
Soulfly,Umbabarauma,ONE STEP DOWN
Soulfly,Umbabarauma,TWO AND HALF STEPS DOWN
Spawn of Possession,A Presence Inexplicable,TWO AND HALF STEPS DOWN
Spawn of Possession,Dead & Grotesque,STANDARD
Spear of Longinus,Antero Vipunen (In Gods Trance Hour),STANDARD
Spear of Longinus,Nebularsia,STANDARD
Spear of Longinus,N.W.O.,STANDARD
ss,Blessed with the wrath of evil by The A,STANDARD
ss,Marutukku by The A,STANDARD
ss,Marutukku by The A,UNKNOWN
ssos,Banquet in the Dark by A,STANDARD
ssos,Lord of the Somber Reborn by A,STANDARD
ssos,We Hail Thy Entrance by A,STANDARD
ss,Sorgens Dal by The A,UNKNOWN
Still Remains,To Live and Die By Fire,DROP C
Stone,Sweet Dreams,UNKNOWN
Stormlord,Where My Spirit Forever Shall Be,STANDARD
Storm (NO),Haavard Hedde,STANDARD
Storm (NO),Innferd,STANDARD
Storm (NO),Langt Borti Lia,UNKNOWN
Storm (NO),Mellom Bakkar Og Berg,STANDARD
Storm (NO),Noregsgard,UNKNOWN
Storm (NO),Oppi Fjellet,STANDARD
Storm (NO),Utferd,STANDARD
Storm (NO),Villemann,STANDARD
Stormtroopers Of Death,Antiprocrastination Song,UNKNOWN
Stormtroopers Of Death,Aren't You Hungry ?,HALF STEP DOWN
Stormtroopers Of Death,Bigger Than The Devil,ONE STEP DOWN
Stormtroopers Of Death,Black War,HALF STEP DOWN
Stormtroopers Of Death,Celtic Frosted Flakes,HALF STEP DOWN
Stormtroopers Of Death,Diamond and Rust *,UNKNOWN
Stormtroopers Of Death,Douche Crew (D.C.),UNKNOWN
Stormtroopers Of Death,Free Dirty Needles,HALF STEP DOWN
Stormtroopers Of Death,Fuck The Middle East,UNKNOWN
Stormtroopers Of Death,Kill The Assholes,HALF STEP DOWN
Stormtroopers Of Death,King At The King / Evil Is In,HALF STEP DOWN
Stormtroopers Of Death,Make Room  Make Room,HALF STEP DOWN
Stormtroopers Of Death,Moment Of Truth,HALF STEP DOWN
Stormtroopers Of Death,Monkeys Rule,HALF STEP DOWN
Stormtroopers Of Death,Noise That's What,HALF STEP DOWN
Stormtroopers Of Death,Pre-Menstrual Princess Blues,UNKNOWN
Stormtroopers Of Death,Pussywhipped,STANDARD
Stormtroopers Of Death,Speak English Or Die!,UNKNOWN
Stormtroopers Of Death,The Ballad of Jimi Hendrix *,UNKNOWN
Stormtroopers Of Death,The Song That Won't Go Fast,ONE STEP DOWN
Stormtroopers Of Death,We All Bleed Red,HALF STEP DOWN
Stormtroopers Of Death,What's That Noise ?,UNKNOWN
Stormwitch,Emerald Eye,STANDARD
Strapping Young Lad,Detox,UNKNOWN
Strapping Young Lad,Home Nucleonics,UNKNOWN
Strapping Young Lad,Love?,ONE STEP DOWN
Strapping Young Lad,Oh My Fucking God,TWO STEPS DOWN
Strapping Young Lad,Underneath The Waves,UNKNOWN
Stratovarius,4000 Rainy Nights,HALF STEP DOWN
Stratovarius,4000 Rainy Nights,ONE STEP DOWN
Stratovarius,4th Reich,UNKNOWN
Stratovarius,A Drop in the Ocean,UNKNOWN
Stratovarius,Against The Wind,HALF STEP DOWN
Stratovarius,A Million Light Years Away,HALF STEP DOWN
Stratovarius,Anthem Of The World,HALF STEP DOWN
Stratovarius,Atlantis,ONE AND HALF STEP DOWN
Stratovarius,Babylon,HALF STEP DOWN
Stratovarius,Before The Winter,HALF STEP DOWN
Stratovarius,Black Diamond,HALF STEP DOWN
Stratovarius,Black Diamond,UNKNOWN
Stratovarius,Break The Ice,UNKNOWN
Stratovarius,Call Of The Wilderness,UNKNOWN
Stratovarius,Celestial Dream,HALF STEP DOWN
Stratovarius,Cold Winter Nights (European bonus track),HALF STEP DOWN
Stratovarius,Cold Winter Nights (European bonus track),ONE STEP DOWN
Stratovarius,Cold Winter Nights (European bonus track),TWO AND HALF STEPS DOWN
Stratovarius,Coming Home,HALF STEP DOWN
Stratovarius,Destiny,HALF STEP DOWN
Stratovarius,Destiny,UNKNOWN
Stratovarius,Distant Skies,UNKNOWN
Stratovarius,Eagleheart,UNKNOWN
Stratovarius,Episode,HALF STEP DOWN
Stratovarius,Eternity,HALF STEP DOWN
Stratovarius,False Messiah,HALF STEP DOWN
Stratovarius,Fantasia,UNKNOWN
Stratovarius,Father Time,HALF STEP DOWN
Stratovarius,Father Time,UNKNOWN
Stratovarius,Find Your Own Voice,STANDARD
Stratovarius,Forever Free,HALF STEP DOWN
Stratovarius,Forever,HALF STEP DOWN
Stratovarius,Freedom,HALF STEP DOWN
Stratovarius,Future Shock,HALF STEP DOWN
Stratovarius,Galaxies,HALF STEP DOWN
Stratovarius,Glory Of The World,HALF STEP DOWN
Stratovarius,Goodbye,UNKNOWN
Stratovarius,Hold On To Your Dream,UNKNOWN
Stratovarius,Holy Light,UNKNOWN
Stratovarius,Holy Solos,UNKNOWN
Stratovarius,Hunting High And Low,HALF STEP DOWN
Stratovarius,Hunting High And Low,STANDARD
Stratovarius,Infinity,HALF STEP DOWN
Stratovarius,ItÂ’s A Mystery,HALF STEP DOWN
Stratovarius,It's A Mystery (Ltd. edition bonus track),HALF STEP DOWN
Stratovarius,Lead Us Into The Light,ONE STEP DOWN
Stratovarius,Legions,HALF STEP DOWN
Stratovarius,Lord Of The Wasteland,ONE STEP DOWN
Stratovarius,Madness Strikes At Midnight,HALF STEP DOWN
Stratovarius,Metal Frenzy,HALF STEP DOWN
Stratovarius,Millennium,HALF STEP DOWN
Stratovarius,Mother Gaia,HALF STEP DOWN
Stratovarius,Neon Light Child (from Hunting High And Low single),HALF STEP DOWN
Stratovarius,Nightfall,HALF STEP DOWN
Stratovarius,Night Time Eclipse,HALF STEP DOWN
Stratovarius,No Turning Back,HALF STEP DOWN
Stratovarius,No Turning Back,UNKNOWN
Stratovarius,Out Of The Shadows,HALF STEP DOWN
Stratovarius,Paradise,HALF STEP DOWN
Stratovarius,Phoenix,HALF STEP DOWN
Stratovarius,Playing With Fire,HALF STEP DOWN
Stratovarius,Rebel,HALF STEP DOWN
Stratovarius,Season Of Change,HALF STEP DOWN
Stratovarius,SOS,HALF STEP DOWN
Stratovarius,Soul of a Vagabond,HALF STEP DOWN
Stratovarius,Speed Of Light,HALF STEP DOWN
Stratovarius,Speed Of Light,UNKNOWN
Stratovarius,Stratofortress,HALF STEP DOWN
Stratovarius,Stratofortress,UNKNOWN
Stratovarius,Stratosphere,HALF STEP DOWN
Stratovarius,Stratovarius,HALF STEP DOWN
Stratovarius,The Hands Of Time,UNKNOWN
Stratovarius,The Hills Have Eyes,HALF STEP DOWN
Stratovarius,The Kiss Of Judas,HALF STEP DOWN
Stratovarius,Thin Ice,ONE STEP DOWN
Stratovarius,Tomorrow,HALF STEP DOWN
Stratovarius,Twilight Symphony,HALF STEP DOWN
Stratovarius,Twilight Time,HALF STEP DOWN
Stratovarius,Uncertainty,HALF STEP DOWN
Stratovarius,Visions (Southern Cross),HALF STEP DOWN
Stratovarius,We Hold The Key,ONE STEP DOWN
Stratovarius,When The Night Meets The Day,STANDARD
Stratovarius,Why Are We Here? (Ltd. edition bonus track),HALF STEP DOWN
Stratovarius,Will The Sun Rise?,HALF STEP DOWN
Stratovarius,Wings Of Tomorrow,HALF STEP DOWN
Stratovarius,Winter,HALF STEP DOWN
Stratovarius,Years Go By,HALF STEP DOWN
StrommoussHeld,D.E.C.E.P.T.I.O.N.,ONE AND HALF STEP DOWN
StrommoussHeld,Faust's Dream (In the Theatre of Dejavous),ONE AND HALF STEP DOWN
StrommoussHeld,La Masquerade,ONE AND HALF STEP DOWN
Suffocation,Anomalistic Offerings,ONE AND HALF STEP DOWN
Suffocation,Beginning Of Sorrow,ONE STEP DOWN
Suffocation,Bloodchurn,UNKNOWN
Suffocation,Breeding The Spawn,STANDARD
Suffocation,Deceit,UNKNOWN
Suffocation,Demise of The Clone,UNKNOWN
Suffocation,Devoid Of Truth,UNKNOWN
Suffocation,Effigy Of The Forgotten,TWO STEPS DOWN
Suffocation,Funeral Inception,ONE AND HALF STEP DOWN
Suffocation,Habitual Infamy,TWO STEPS DOWN
Suffocation,Human Waste,ONE STEP DOWN
Suffocation,Infecting The Crypts,TWO STEPS DOWN
Suffocation,Jesus Wept,TWO STEPS DOWN
Suffocation,Liege Of Inveracity,TWO STEPS DOWN
Suffocation,Marital Decimation,ONE STEP DOWN
Suffocation,Mass Obliteration,UNKNOWN
Suffocation,Ornaments Of Decrepancy,ONE STEP DOWN
Suffocation,Reincremation,TWO STEPS DOWN
Suffocation,Seeds Of The Suffering,TWO STEPS DOWN
Suffocation,Surgery of Impalement,UNKNOWN
Suffocation,Synthetically Revived,ONE AND HALF STEP DOWN
Suffocation,Thrones Of Blood,TWO STEPS DOWN
Suffocation,Thrones Of Blood,UNKNOWN
Suffocation,Tomes of Acrimony,UNKNOWN
Suffocation,Torn Into Enthrallment,ONE AND HALF STEP DOWN
Suffocation,Torn Into Enthrallment,ONE STEP DOWN
Suffocation,To Weep Once More,UNKNOWN
Suicidal Tendencies,Alone,UNKNOWN
Suicidal Tendencies,Disco's Out  Murder's In,UNKNOWN
Suicidal Tendencies,Emotion No. 13,UNKNOWN
Suicidal Tendencies,Fascist Pig,UNKNOWN
Suicidal Tendencies,Get Whacked,STANDARD
Suicidal Tendencies,Give It Revolution,UNKNOWN
Suicidal Tendencies,Go'n Breakdown,UNKNOWN
Suicidal Tendencies,Hearing Voices,UNKNOWN
Suicidal Tendencies,How Will I Laugh Tomorrow,UNKNOWN
Suicidal Tendencies,If I Don't Wake Up,UNKNOWN
Suicidal Tendencies,Institutionalized,UNKNOWN
Suicidal Tendencies,I Saw Your Mommy....,UNKNOWN
Suicidal Tendencies,I Shot the Devil,UNKNOWN
Suicidal Tendencies,It's Not Easy,UNKNOWN
Suicidal Tendencies,I Want More,UNKNOWN
Suicidal Tendencies,I Wasn't Meant To Feel This / Asleep At the Wheel,UNKNOWN
Suicidal Tendencies,Lost Again,UNKNOWN
Suicidal Tendencies,Lovely,UNKNOWN
Suicidal Tendencies,Memories of Tomorrow,UNKNOWN
Suicidal Tendencies,One Too Many Times,UNKNOWN
Suicidal Tendencies,Pledge Your Allegiance,UNKNOWN
Suicidal Tendencies,Possessed To Skate,UNKNOWN
Suicidal Tendencies,Possessed,UNKNOWN
Suicidal Tendencies,Send Me Your Money,UNKNOWN
Suicidal Tendencies,Sorry?!,UNKNOWN
Suicidal Tendencies,Subliminal,UNKNOWN
Suicidal Tendencies,Suicidal Failure,UNKNOWN
Suicidal Tendencies,Suicidal Maniac,UNKNOWN
Suicidal Tendencies,Suicide's An Alternative / You'll Be Sorry,UNKNOWN
Suicidal Tendencies,Suicyco Mania,UNKNOWN
Suicidal Tendencies,Surf and Slam,UNKNOWN
Suicidal Tendencies,The Feeling's Back,UNKNOWN
Suicidal Tendencies,The Miracle,UNKNOWN
Suicidal Tendencies,Trip At the Brain,UNKNOWN
Suicidal Tendencies,Two Sided Politics,UNKNOWN
Suicidal Tendencies,War Inside My Head,UNKNOWN
Suicidal Tendencies,Won't Fall In Love Today,UNKNOWN
Suicidal Tendencies,You Can't Bring Me Down,UNKNOWN
Suidakra,Dinas Emrys,STANDARD
Suidakra,Hall Of Tales,UNKNOWN
Summers End,Haunting Hallowed Graves,STANDARD
Summoning,Across the Streaming Tide,UNKNOWN
Summoning,A New Power Is Rising,STANDARD
Summoning,Ashen Cold,UNKNOWN
Summoning,Beleriand,UNKNOWN
Summoning,Between light and darkness,STANDARD
Summoning,Beyond bloodred horizons,ONE STEP DOWN
Summoning,Flight of the Nazgul,STANDARD
Summoning,Land of the Dead,UNKNOWN
Summoning,Like Some Snow-white Marble Eyes,STANDARD
Summoning,Long Lost To Where No Pathway Goes,STANDARD
Summoning,Lugburz,STANDARD
Summoning,Marching Homewards,STANDARD
Summoning,Menegroth,UNKNOWN
Summoning,Morthond,STANDARD
Summoning,Northward,UNKNOWN
Summoning,The Glory Disappears,STANDARD
Summoning,Through The Forest Of Dol Guldur,STANDARD
Summoning,Where winters forever cry,STANDARD
Summon,Upon Wings Of Chaos,ONE STEP DOWN
Super Fun Happy Slide,Regurgitation Of Giblet Like Chunks Of Pathologically Perverse Gore,TWO AND HALF STEPS DOWN
Superjoint Ritual,4 songs,ONE AND HALF STEP DOWN
Superjoint Ritual,Absorbed,TWO STEPS DOWN
Superjoint Ritual,Antifaith,ONE STEP DOWN
Superjoint Ritual,Death Threat,TWO STEPS DOWN
Superjoint Ritual,Dress Like A Target,ONE AND HALF STEP DOWN
Superjoint Ritual,Drug Your Love,ONE AND HALF STEP DOWN
Superjoint Ritual,Everyone Hates Everyone,UNKNOWN
Superjoint Ritual,F**k Your Enemy,ONE AND HALF STEP DOWN
Superjoint Ritual,F**k Your Enemy,ONE STEP DOWN
Superjoint Ritual,F**k Your Enemy,UNKNOWN
Superjoint Ritual,It Takes No Guts,DROP D
Superjoint Ritual,It Takes No Guts,ONE AND HALF STEP DOWN
Superjoint Ritual,It Takes No Guts,UNKNOWN
Superjoint Ritual,Messages,ONE AND HALF STEP DOWN
Superjoint Ritual,Metal Heart (From Tribute to Accept),UNKNOWN
Superjoint Ritual,Never To Sit Or Stand Again,ONE AND HALF STEP DOWN
Superjoint Ritual,Oblivious Maximus,ONE AND HALF STEP DOWN
Superjoint Ritual,Oblivious Maximus,UNKNOWN
Superjoint Ritual,Ozena,UNKNOWN
Superjoint Ritual,Sicknes,TWO STEPS DOWN
Superjoint Ritual,Stealing A Page Or Two From Armed & Radical Pagans,ONE AND HALF STEP DOWN
Superjoint Ritual,Stupid  Stupid  Man,ONE AND HALF STEP DOWN
Superjoint Ritual,Superjoint Ritual,ONE AND HALF STEP DOWN
Superjoint Ritual,The Alcoholik,ONE STEP DOWN
Superjoint Ritual,The Alcoholik,UNKNOWN
Superjoint Ritual,The Destruction Of A Person,TWO STEPS DOWN
Superjoint Ritual,The Horror,TWO STEPS DOWN
Superjoint Ritual,The Introvert,UNKNOWN
Superjoint Ritual,The Knife Rises,TWO STEPS DOWN
Superjoint Ritual,Waiting For The Turning Point,TWO STEPS DOWN
Susperia,Chemistry,UNKNOWN
Susperia,Dead Man`s World,ONE AND HALF STEP DOWN
Susperia,Home Sweet Hell,UNKNOWN
Susperia,Of hate we breed,ONE AND HALF STEP DOWN
Susperia,The Bitter Man,UNKNOWN
Sword,F.T.W.,HALF STEP DOWN
Symbel,Saecsen Drinking Song,STANDARD
Symphony X,Inferno (Unleash The Fire),ONE STEP DOWN
Symphony X,Sea of Lies,STANDARD
Symphony X,Smoke and Mirrors,UNKNOWN
TÃ½r,God Of War,STANDARD
TÃ½r,The Rune,UNKNOWN
TÃ½r,The Wild Rover,DROP D
Taake,Hordaland Doedskvad Part III,STANDARD
Taake,Marerittet,STANDARD
Tad Morose,Another Time Around,ONE STEP DOWN
Tankard,Alcoholic Nightmares,HALF STEP DOWN
Tankard,Alcohol,UNKNOWN
Tankard,Chemical Invasion,UNKNOWN
Tankard,Need Money For Beer,HALF STEP DOWN
Tankard,New Liver Please!,HALF STEP DOWN
Tankard,Rundown Quarter,HALF STEP DOWN
Tankard,Space Beer,STANDARD
Tankard,Sunscars,HALF STEP DOWN
Tarot,Wings Of Darkness,UNKNOWN
Temple of the Absurd,Darker Than Hate,ONE STEP DOWN
Terrorizer,After World Obliteration,ONE STEP DOWN
Terrorizer,Dead Shall Rise,UNKNOWN
Terrorizer,Fear Of Napalm,ONE STEP DOWN
Terrorizer,Storm Of Stress,ONE STEP DOWN
Terrorizer,World Downfall,ONE STEP DOWN
Testament,Alone In The Dark,ONE STEP DOWN
Testament,Burnt Offerings,ONE STEP DOWN
Testament,Disciples Of The Watch,ONE STEP DOWN
Testament,D.N.R. (Do Not Resuscitate),ONE STEP DOWN
Testament,D.N.R. (Do Not Resuscitate),UNKNOWN
Testament,Down For Life,UNKNOWN
Testament,Eyes of Wrath,UNKNOWN
Testament,First Strike Is Deadly,ONE STEP DOWN
Testament,Into The Pit,UNKNOWN
Testament,Over The Wall,ONE STEP DOWN
Testament,Reign Of Terror,ONE STEP DOWN
Testament,The Haunting,ONE STEP DOWN
Testament,The New Order,ONE STEP DOWN
Testament,The Preacher,ONE STEP DOWN
Testament,Trail of Tears,ONE STEP DOWN
Testament,Trial By Fire,ONE STEP DOWN
The Absence,Intro,STANDARD
The Agony Scene,Eyes Sewn Shut,DROP C
The Agony Scene,Habeas Corpus,DROP C
The Agony Scene,Judas,DROP C
The Agony Scene,Lines Of Suicide,DROP C
The Agony Scene,Nausea,DROP C
The Agony Scene,Paint It Black,DROP C
The Agony Scene,Shotgun Wedding,DROP C
The Agony Scene,Vivid,DROP C
The Agony Scene,We Bury Our Dead At Dawn,DROP C
The Agony Scene,We Bury Our Dead At Dawn,TWO STEPS DOWN
Theatre of Tragedy,AÂœde,UNKNOWN
Theatre of Tragedy,... a Distance there is ...,STANDARD
Theatre of Tragedy,A Hamlet for a Slothful Vassal,ONE STEP DOWN
Theatre of Tragedy,And when He Falleth,UNKNOWN
Theatre of Tragedy,AngÃ©lique,UNKNOWN
